"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37037000042",11,14,1,8,7,10,6,10,1,8,7,10,12,3,9,3,12,2,2,10,5,5,9,10,4,14,11,13,8,8,8,3,6,6,8,14,6,6,7,13,5,5,5,11,11,3,3,3,1,1,14
"3705100MR02",14,1,7,5,2,14,4,7,14,14,10,8,14,11,4,11,10,10,5,3,6,13,13,14,14,13,13,11,14,3,3,11,6,6,8,14,14,10,7,13,5,5,5,11,3,4,4,1,1,1,14
"3710900LW31",8,2,11,3,13,13,3,11,4,12,4,13,6,5,5,8,11,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"371510000UG",5,14,2,2,14,4,4,9,8,10,14,3,12,14,9,1,1,1,1,14,11,11,1,7,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3708100G42B",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3710900SL24",8,2,11,3,13,11,3,11,4,12,4,13,6,5,5,8,11,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"3708100G42A",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3710900LW18",8,2,11,3,13,13,3,11,4,12,4,13,6,5,5,8,11,11,11,2,3,2,3,3,8,1,12,7,12,7,7,2,2,11,2,2,2,2,11,11,11,1,10,10,9,9,5,5,4,10,9
"3714500SWST",11,14,8,8,7,10,5,8,5,6,12,9,12,3,3,3,4,7,4,5,5,7,9,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37037000045",11,14,1,8,7,10,6,10,1,8,7,10,12,3,9,3,12,2,2,10,5,7,9,10,4,14,11,13,8,8,8,3,6,6,8,14,6,6,7,13,5,5,5,11,3,4,4,1,1,1,14
"371510000SW",5,14,2,2,14,4,4,9,8,10,14,3,2,8,14,1,1,1,1,14,11,11,1,7,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37009000012",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W25",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37183017-07",7,6,8,1,5,5,9,5,9,9,11,11,9,7,12,7,8,7,7,9,14,5,4,5,10,10,3,14,13,14,14,14,3,8,3,3,9,9,6,6,8,13,14,7,4,14,14,14,3,3,7
"37009000011",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37183017-06",7,6,8,1,5,5,9,5,9,9,11,11,9,7,9,7,8,7,4,5,7,5,4,5,10,10,3,14,13,14,14,3,8,8,3,6,6,6,6,6,8,13,14,7,4,14,14,14,3,3,7
"37129000W24",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000010",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"371510000ST",5,14,1,8,14,4,4,9,8,10,14,9,12,14,9,1,1,1,1,14,11,11,1,7,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37183017-05",7,6,8,1,5,5,9,5,9,9,11,11,9,7,12,9,8,9,4,5,14,5,4,5,10,10,3,14,13,14,14,14,3,8,6,3,9,9,6,7,6,6,14,7,4,14,14,14,3,3,7
"37183017-04",7,6,8,1,5,5,9,5,9,9,11,11,9,7,12,7,8,7,4,5,7,4,4,5,10,10,3,14,13,14,14,14,3,8,6,3,9,9,6,6,6,6,14,7,4,14,14,14,3,3,7
"37129000W21",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37183017-03",7,6,8,1,5,5,9,5,9,9,11,11,9,7,12,7,8,7,4,5,14,4,4,5,10,10,3,14,13,14,14,14,3,8,6,3,9,9,6,7,6,6,14,7,4,14,14,14,3,3,7
"370910000UN",2,5,6,9,6,8,8,13,13,13,13,12,7,10,10,12,8,4,4,13,14,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37183017-02",7,6,8,1,5,5,9,5,9,9,11,11,9,7,9,7,8,7,4,5,7,5,4,5,10,10,3,14,13,14,14,3,3,8,6,3,9,9,6,6,8,13,14,7,4,14,14,14,3,3,7
"37183017-01",7,6,8,1,5,5,9,5,9,9,11,11,9,7,12,9,8,9,7,9,14,5,11,5,10,10,3,14,13,14,14,14,8,8,3,3,9,9,6,6,6,6,14,7,4,14,14,14,3,3,7
"370210032.1",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37009000018",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37009000017",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37009000016",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,8,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W29",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37067000101",1,4,13,14,1,1,10,4,3,11,1,7,3,13,14,13,13,12,10,1,8,12,8,2,5,9,2,10,1,13,2,13,13,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"371870000SC",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37009000015",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"370210045.1",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"37129000W28",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000014",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,8,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37037000030",11,14,1,8,7,10,6,10,1,8,7,9,12,3,9,3,12,2,2,10,5,7,9,10,4,14,11,13,8,8,8,3,6,6,8,14,6,6,7,13,5,5,5,11,3,4,4,1,1,1,14
"37129000W27",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000013",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,8,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W26",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"371190204.1",4,2,11,4,12,13,1,2,10,3,6,2,2,2,8,4,3,3,3,11,12,1,7,1,2,8,7,12,5,12,13,12,12,12,7,7,11,11,12,12,1,12,12,5,5,5,9,9,9,9,4
"3714100MT19",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"371870000SK",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"371510000TB",5,13,2,2,14,4,4,9,8,10,14,3,12,14,14,1,1,1,1,14,10,10,1,7,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3704900TE13",2,5,6,9,8,6,8,13,13,1,13,12,7,10,10,12,7,4,13,13,4,9,5,13,6,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"3713300FS16",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,9,8,14,4,13,6,14,6,13,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37081000G13",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G12",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G11",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G10",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3714100LU16",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37129000W13",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37129000W12",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37081000G19",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G18",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G17",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G16",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G15",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37009000009",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37009000008",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37081000G14",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37009000007",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37009000006",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W18",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000004",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,8,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W17",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000003",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W16",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37009000002",8,11,13,12,3,11,10,4,3,11,1,7,1,6,1,6,14,14,10,6,3,12,8,2,5,9,2,8,9,7,7,2,5,2,11,5,5,5,5,5,9,9,2,2,2,2,11,10,10,2,2
"37129000W15",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"3706100ROSE",9,9,9,7,10,8,13,6,6,7,9,14,10,9,7,10,2,8,9,7,4,14,6,4,11,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37081000G02",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G01",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G09",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G08",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G07",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3713100WOPO",2,5,5,10,6,8,8,13,13,13,13,12,7,10,10,12,8,4,4,13,14,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37081000G06",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G05",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"370910000WN",2,5,6,9,6,8,8,13,13,13,13,12,7,10,10,12,8,4,4,13,14,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37081000G04",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G03",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3719901-BUR",3,11,12,12,3,11,10,4,3,11,1,7,1,6,1,14,6,6,6,6,2,2,3,2,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,9,2,2,2,2,11,10,10,2,2
"370630034-1",10,7,1,6,9,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,14,4,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3700100010N",11,14,1,8,7,10,5,8,1,6,7,9,12,3,3,3,12,2,2,10,5,7,9,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37081000G35",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"370210010.1",3,8,12,13,4,3,11,3,11,4,5,5,5,1,6,14,6,6,6,8,2,3,2,12,12,12,1,1,7,1,1,1,1,1,1,1,1,1,1,1,2,2,1,9,10,10,10,11,11,11,11
"370830RR1-2",2,10,5,10,6,8,8,13,13,13,13,12,7,10,10,7,8,4,4,13,14,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37081000FR4",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G34",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G33",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000FR3",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G32",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000FR2",5,13,2,14,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000FR1",5,13,2,14,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G31",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3706100WALL",9,9,9,7,10,8,13,6,6,7,9,14,10,9,11,2,2,8,9,7,4,6,6,4,11,11,4,4,4,4,4,10,10,14,14,8,8,8,8,8,13,8,7,13,8,8,8,8,8,8,8
"37081000G30",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3712700P18A",6,10,5,10,6,8,13,6,6,13,12,9,7,10,10,7,7,7,13,5,4,4,6,4,11,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"370630034-2",10,7,1,6,9,9,5,8,5,8,12,4,4,4,3,9,12,2,2,10,14,4,9,11,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"3700100010S",11,14,1,8,7,10,5,8,5,6,7,9,12,3,3,3,12,2,2,10,5,7,9,10,1,5,5,5,10,6,6,6,11,9,9,9,3,3,9,3,14,14,13,14,11,3,3,3,14,6,6
"37129000W31",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37081000G39",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,1,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37129000W30",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,13,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"37081000G38",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G37",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37081000G36",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3704700P16B",9,9,7,7,10,7,14,14,7,7,9,14,10,12,11,2,2,10,5,3,6,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"3714100CF11",9,9,9,7,10,7,14,14,7,7,9,14,10,12,11,2,2,10,14,4,13,6,14,6,13,4,14,3,6,11,11,8,14,7,10,10,10,14,14,14,7,7,8,8,7,7,7,7,7,7,3
"3708100JAM5",5,13,2,2,14,4,4,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3708100JAM4",5,13,2,2,14,4,4,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3714701512B",2,5,6,10,8,6,8,13,13,13,13,12,11,10,10,12,9,4,13,13,4,9,5,13,6,11,4,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"3708100JAM3",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37037000006",11,14,1,8,7,10,4,10,14,14,7,9,12,3,9,3,12,2,1,10,5,7,9,14,14,14,11,13,8,8,8,3,6,6,8,14,6,6,7,13,5,5,5,11,3,4,4,1,1,1,14
"3714701512A",2,5,6,10,8,6,8,13,13,13,13,12,11,10,10,12,9,4,13,13,4,9,5,13,6,11,4,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"3708100JAM2",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3708100JAM1",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"37037000003",11,14,1,8,7,10,6,10,1,8,7,9,12,3,9,3,12,2,2,10,5,7,9,10,4,14,11,13,8,8,8,3,6,6,8,14,6,6,7,13,5,5,5,11,3,4,4,1,1,1,14
"37025002-03",12,2,4,3,11,2,2,1,10,5,3,3,2,2,8,4,5,3,3,11,1,1,1,7,2,7,8,8,9,5,5,5,5,13,5,11,12,12,2,2,12,10,9,1,1,12,2,2,2,4,10
"37025002-02",12,2,4,3,11,2,12,1,10,5,3,3,2,2,8,4,5,3,3,11,1,1,1,7,2,7,8,8,9,5,5,5,5,13,5,11,12,12,2,2,12,10,9,1,1,12,2,2,2,4,10
"37081000G24",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
"3705500STPT",2,5,6,9,8,6,8,13,13,13,13,12,7,10,10,12,7,4,14,4,4,9,5,13,6,6,6,6,11,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13
"37025002-01",13,12,4,3,11,2,12,1,10,5,3,3,2,2,8,4,5,3,3,11,1,1,1,7,3,7,8,8,9,5,5,5,5,13,5,11,12,12,2,2,12,10,9,1,1,12,2,2,2,4,10
"37081000G23",5,13,2,2,14,4,7,9,8,10,14,1,13,14,13,1,1,1,1,14,11,11,12,9,9,2,9,2,2,9,9,9,9,5,12,12,13,13,3,9,3,3,3,3,14,11,12,12,5,5,5
