"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"37179000012",11,6,7,11,7,10,4,2,1,2,8,6,6,11,13,10,11,5,1,12,4,2,8,7,7,1,7,1,7,8,12,8,13,10,1,5,10,11,11,11,11,11,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"370890000PR",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37179000011",11,6,7,11,7,10,7,7,1,2,8,6,6,11,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37143PARKVI",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37011000009",1,1,6,1,1,1,11,11,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000008",1,1,6,1,10,12,12,5,2,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000007",1,1,6,1,1,1,11,11,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000006",1,1,6,1,10,12,12,5,2,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000005",1,1,6,1,1,1,12,5,2,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37123000BIS",3,6,8,2,8,3,13,7,1,2,8,4,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37011000004",1,1,6,1,1,1,12,5,5,5,12,13,2,13,9,1,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37179000019",11,6,7,7,7,7,7,7,1,2,8,6,6,11,13,10,11,5,1,12,1,3,3,3,1,7,9,4,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37011000003",1,1,6,1,10,12,12,5,2,5,12,13,2,13,9,4,9,11,2,2,2,11,11,4,3,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37169001618",2,5,10,4,8,13,1,4,12,5,13,4,12,1,1,4,3,3,6,1,5,5,6,6,8,6,8,6,3,3,5,6,6,13,5,1,5,13,8,8,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"37179000043",11,6,7,7,7,7,7,7,1,2,8,6,6,11,13,10,11,5,1,12,4,2,8,7,7,7,9,4,1,13,13,13,13,9,1,5,1,9,11,9,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37179000042",11,6,7,7,7,7,7,7,1,2,8,3,6,11,13,10,11,5,1,12,1,3,3,3,1,7,9,4,1,13,13,13,8,8,8,9,10,11,11,9,9,8,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,11,11,11
"37179000041",11,6,7,7,7,7,7,7,1,2,7,3,6,11,13,10,11,5,1,12,1,3,3,3,1,1,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37179000040",11,6,7,7,7,7,7,7,1,2,7,3,6,11,13,10,11,5,1,12,1,3,3,3,1,1,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"370210023.3",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"370210023.2",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"37009000020",2,4,6,6,10,12,12,5,2,5,12,13,2,13,1,4,9,11,6,2,2,11,11,6,8,6,6,8,9,9,6,9,9,6,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"370210014.3",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"370210014.2",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3712700P22A",6,2,3,9,9,9,6,10,3,13,5,5,8,8,8,13,5,13,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,11,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"3706100HALL",13,3,3,13,2,5,9,8,10,10,11,8,9,5,5,5,6,1,10,6,13,13,9,2,2,12,11,11,13,7,7,2,7,11,6,7,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37179000032",11,6,7,7,7,7,7,7,1,2,8,3,6,11,13,10,11,5,1,12,4,2,8,7,7,1,7,1,1,13,13,13,13,10,1,5,1,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8
"37179000031",11,6,7,7,7,7,7,7,1,2,8,6,6,11,13,10,11,5,1,12,1,3,3,3,1,7,9,4,1,13,13,13,13,9,1,5,1,9,9,9,11,11,10,10,10,5,5,8,10,10,8,8,8,8,8,8,8,8,8,8,8
"37179000030",11,6,7,7,7,7,7,7,1,2,8,3,6,11,13,10,11,5,1,12,4,2,8,7,7,7,9,4,7,13,13,13,13,9,1,5,10,11,11,11,11,11,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37179000039",11,6,7,7,7,7,7,7,1,2,8,3,6,11,13,10,11,5,1,12,4,2,8,7,7,1,7,1,7,13,13,13,13,9,1,5,1,9,11,11,11,11,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37179000036",11,6,7,7,7,7,7,7,1,2,8,6,6,11,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37179000035",11,6,7,7,7,7,7,7,1,2,7,3,6,11,13,10,11,9,1,12,1,3,3,3,1,1,7,1,1,13,13,13,8,8,8,9,1,9,11,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8
"370910000HV",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37179000034",11,6,7,11,7,10,7,7,1,2,8,6,6,11,13,10,11,5,1,12,4,2,8,7,7,7,9,4,7,13,13,13,13,9,1,5,10,11,11,9,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37179000033",11,6,7,7,7,7,7,7,1,2,8,3,6,11,13,10,11,5,1,12,1,3,3,3,1,1,7,1,1,13,13,13,8,8,8,9,1,9,9,9,9,8,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000243",8,11,11,7,7,11,2,1,11,9,9,9,6,11,11,3,1,6,11,11,3,3,3,1,4,8,7,7,8,1,8,7,10,10,9,9,9,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000242",7,8,1,10,11,10,2,1,7,9,9,9,7,7,11,9,9,11,2,11,3,11,11,1,4,1,1,7,7,8,8,7,10,10,9,10,9,1,1,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,3,3,10,10
"37119000241",7,7,7,11,3,11,2,2,7,11,9,9,7,7,11,9,4,6,11,11,3,7,1,7,4,1,1,7,8,1,8,7,10,10,9,10,9,1,1,3,3,3,3,3,3,3,9,9,9,9,9,9,9,10,10,10,10,10,10,3,3
"37119000240",7,8,1,10,11,10,2,1,11,11,9,9,7,7,11,9,9,6,2,11,3,7,11,1,4,1,1,7,7,8,8,7,10,10,9,10,9,1,1,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,3,3,10,10
"3714500MTTZ",10,10,5,4,6,9,3,13,4,4,3,11,4,10,4,11,7,10,4,10,8,8,10,12,12,13,12,2,11,4,4,12,5,7,11,2,4,7,7,6,6,9,12,6,4,4,4,4,4,4,4,4,4,4,4,4,4,12,2,12,2
"3703900PCHT",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3712700P21A",6,2,3,9,9,9,6,10,3,13,5,5,8,8,8,13,5,13,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,11,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"370210054.2",1,1,4,1,1,1,11,11,5,12,2,12,13,2,2,2,2,2,3,3,11,4,4,11,11,3,3,3,6,6,9,3,3,3,3,3,3,3,3,1,1,1,1,1,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1
"3709700SH-B",5,4,8,10,10,12,12,5,7,11,12,13,12,6,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,9,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37147000301",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,6,13,12,13,9,2,5,11,11,10,11,2,11,11,11,6,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"3709700SH-A",5,4,6,10,10,12,12,5,7,11,12,13,12,6,9,1,9,11,2,2,2,11,11,4,3,11,6,8,9,9,6,9,9,9,10,8,8,8,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000013",1,1,6,1,1,1,12,5,5,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000012",1,1,6,1,1,1,11,5,5,5,2,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37049000016",6,2,3,5,13,2,9,8,8,10,10,8,5,9,8,5,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37011000011",5,4,6,1,1,1,12,5,5,5,12,13,2,13,9,1,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37011000010",1,1,6,1,1,1,11,5,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37049000011",6,2,3,5,13,2,9,8,8,13,10,8,5,9,5,13,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37183001-09",4,13,9,3,2,8,10,6,9,1,1,10,10,4,6,8,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37119000232",11,11,11,7,7,7,7,7,1,2,7,3,6,11,10,3,4,5,1,12,1,3,3,3,1,8,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000231",8,11,11,7,7,11,7,7,11,9,7,3,6,11,10,3,4,6,1,12,1,3,3,3,1,8,7,1,1,13,13,13,8,8,9,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37183001-07",4,9,9,9,2,8,10,6,9,1,1,10,10,3,4,11,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37119000230",8,11,11,7,7,11,2,1,11,9,9,9,11,11,10,3,1,6,11,11,1,3,3,1,4,8,7,7,8,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37183001-06",4,13,9,9,2,8,10,6,9,1,1,10,10,3,4,11,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37011000019",1,1,4,1,1,1,11,11,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37183001-05",4,13,9,9,2,8,10,6,9,1,1,10,10,4,4,8,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37011000018",1,1,6,1,1,1,11,11,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37183001-04",4,13,9,3,2,8,10,6,9,1,1,10,10,3,6,8,10,4,8,8,10,10,5,5,10,9,10,10,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37011000017",1,1,6,1,1,1,11,11,5,5,2,13,2,13,9,4,9,11,2,2,2,4,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37183001-03",4,13,9,9,2,8,10,6,9,1,1,10,10,3,4,8,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37011000016",1,1,6,1,1,1,12,5,5,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"3713300RL09",9,3,3,5,2,2,9,8,8,10,11,8,5,9,5,5,6,7,10,9,9,9,2,2,2,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37011000015",1,1,6,1,1,1,11,5,5,5,2,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37049000019",6,2,12,5,13,2,9,8,8,10,5,8,5,9,8,5,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"3712700P24A",6,2,3,9,9,5,6,10,3,13,5,5,8,4,8,13,7,13,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,12,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"37011000014",1,1,6,1,1,1,12,5,5,5,12,13,2,13,9,4,9,11,2,2,2,11,11,11,11,3,3,8,9,9,6,3,3,6,10,8,8,8,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,13,13,13
"37119000239",7,7,7,11,3,11,2,2,7,11,9,9,7,7,11,9,4,6,11,11,3,7,1,1,4,1,1,7,8,1,8,7,10,10,9,10,9,1,1,3,3,3,3,3,3,3,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10
"37049000017",6,2,12,5,13,2,9,8,8,10,10,8,5,9,5,5,5,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37037000020",4,10,13,12,6,4,13,13,13,1,3,11,4,10,12,6,8,8,7,7,6,6,12,8,13,9,10,10,4,2,10,10,12,5,2,11,12,5,12,12,12,12,9,9,2,2,10,2,2,2,2,2,5,5,5,5,5,2,12,2,12
"37119000237",8,6,7,11,3,11,4,2,7,11,7,3,11,7,11,9,4,9,1,11,3,3,3,3,1,1,7,7,8,1,12,7,10,10,9,10,9,1,8,8,5,5,5,5,5,9,3,3,8,8,10,10,10,10,10,10,10,10,10,10,10
"37119000236",8,11,7,7,11,7,7,7,1,2,8,3,6,6,13,10,11,9,5,5,1,2,8,3,1,1,7,1,1,13,13,13,8,8,8,9,1,9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000235",11,11,11,7,7,7,7,7,1,2,7,3,6,6,10,3,4,9,1,12,1,3,3,3,1,8,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000234",11,6,11,7,7,7,7,7,1,2,8,3,6,11,10,3,4,9,1,12,1,3,3,3,1,8,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"37119000233",11,11,11,7,7,7,7,7,1,2,7,3,6,11,10,3,4,9,1,12,1,3,3,3,1,8,7,1,1,13,13,13,8,8,8,9,1,9,9,9,11,11,11,11,11,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8
"370450RIPPY",7,7,1,10,10,11,2,1,11,9,9,13,2,13,11,1,1,6,11,11,3,7,1,4,3,11,1,7,8,1,6,9,9,6,10,3,3,3,1,3,3,3,3,3,3,3,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10
"3715700ED-1",3,5,10,4,12,13,5,12,4,4,4,2,1,12,7,7,12,12,12,4,5,5,10,12,12,13,12,2,11,4,4,12,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"37183001-13",4,13,9,9,2,8,10,6,9,8,1,10,10,4,4,11,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37037000024",4,10,13,12,8,4,13,12,13,1,4,2,4,12,12,6,8,8,7,7,8,8,7,10,7,7,10,10,4,5,3,5,12,9,1,5,10,11,11,11,9,8,9,9,2,2,10,2,2,2,2,2,5,5,5,3,5,2,12,2,12
"37183001-12",13,13,9,3,2,8,10,6,9,8,1,10,10,4,6,11,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37183001-11",4,13,9,3,2,8,10,9,9,8,1,10,3,3,6,8,10,4,8,8,10,10,5,5,10,9,10,10,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37183001-10",4,13,9,3,2,8,10,6,9,1,1,10,10,4,6,8,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37037000021",4,10,13,12,6,4,13,12,13,3,3,11,4,10,12,6,8,8,7,7,6,8,7,10,7,7,10,10,12,5,3,5,12,5,2,11,13,11,11,11,9,12,9,9,9,10,10,2,2,2,2,2,5,5,5,3,3,9,9,9,12
"37049000005",9,2,3,5,13,2,9,8,8,10,10,8,5,8,5,13,6,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37049000003",6,2,3,5,13,2,9,8,8,13,10,8,5,9,5,13,6,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37049000002",6,2,12,5,13,2,9,8,8,10,10,8,5,9,8,5,5,13,13,13,7,13,9,9,9,5,13,13,10,11,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"37131CREEKS",6,2,12,13,9,5,6,10,3,13,5,5,8,8,6,13,5,13,13,13,7,13,9,9,5,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"3712700P23A",6,2,3,9,9,9,6,10,3,13,5,5,8,8,8,13,5,13,13,13,7,12,13,9,5,5,13,13,10,11,2,11,11,11,7,6,11,10,10,2,2,4,4,12,12,12,12,12,12,12,12,12,12,12,12,7,7,7,7,7,4
"37125000TLT",11,6,8,8,8,10,7,12,13,1,3,11,7,1,13,10,11,5,7,5,4,2,8,7,7,9,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"37049000007",9,2,3,5,13,5,6,10,6,13,10,8,5,8,5,13,6,13,13,13,7,13,9,9,2,5,13,13,10,11,2,11,11,12,7,6,2,2,2,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,12,12,4,4,4,7
"3707300004S",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"37183017-09",13,9,9,3,2,8,10,6,3,8,1,10,10,4,6,11,10,4,8,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,7,4,4,4,4,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"3712900CF06",9,3,3,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,9,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"3715500026A",12,12,2,2,5,6,8,3,10,6,11,1,9,5,3,12,13,1,5,6,4,9,8,2,5,2,9,4,7,8,12,1,1,1,1,5,10,10,10,2,2,8,8,8,8,8,5,5,5,5,5,2,5,5,5,5,5,2,12,2,12
"37025009-00",8,6,7,11,11,10,4,2,1,2,8,6,7,6,13,10,11,9,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,10,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
"3712900CF05",9,3,3,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,9,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37177000001",6,2,12,13,9,5,6,10,6,13,5,5,8,8,8,13,5,13,13,13,7,13,9,9,2,5,13,13,10,4,2,11,11,12,7,6,2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,12,7,7,7,7,7,4
"370330PROVI",10,5,10,4,6,3,5,12,4,4,4,11,1,12,7,11,7,8,4,10,8,8,10,12,12,13,12,2,11,4,4,12,2,2,13,13,13,12,5,5,8,2,2,2,9,10,2,10,3,3,3,3,3,3,3,3,3,9,9,9,9
"37037000015",4,10,13,12,6,4,13,13,13,1,3,11,4,10,12,6,8,8,7,7,6,6,12,8,6,9,10,10,4,5,3,5,12,5,2,11,12,12,12,12,12,12,9,9,2,2,10,10,3,3,2,2,5,5,5,3,5,2,12,2,12
"3712900CF02",9,3,3,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,9,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"3712900CF01",9,3,3,5,13,2,9,8,8,10,10,8,5,9,5,5,13,7,10,9,9,9,2,2,9,2,5,5,5,10,1,1,1,1,12,12,6,6,2,10,10,10,8,8,8,8,8,5,5,5,5,5,2,2,2,2,2,5,5,5,5
"37183017-10",13,13,5,3,2,8,10,9,9,3,1,10,10,4,6,11,10,10,4,8,10,10,5,5,10,10,2,12,2,12,11,4,4,4,4,4,4,4,4,4,6,6,6,4,6,6,6,6,6,12,12,12,12,12,7,12,12,4,4,4,7
"37123000LIT",3,8,8,2,8,3,13,7,1,2,8,4,7,6,13,10,11,5,5,5,4,2,8,7,7,7,9,4,7,8,12,8,13,9,1,5,10,11,11,11,9,8,10,10,10,5,5,8,10,10,8,8,8,11,11,11,11,11,11,11,11
