"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500"
"37071000039",5,5,1,5,10,2,4,10,4,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37183018-03",13,2,6,7,3,6,11,2,12,8,9,8,2,10,5,5,10,5,2,10,10,10,2,1,8,5,12,12,3,3,6,8,3,3,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4
"3708100NMAD",2,11,10,10,9,8,9,9,10,2,2,10,7,8,8,8,3,1,11,1,1,2,10,10,7,3,3,13,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"370530000PB",3,4,4,4,11,11,7,12,8,11,12,3,3,5,1,11,11,2,8,5,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37071000038",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37183018-02",13,2,6,7,7,6,11,3,11,8,9,8,5,10,5,5,5,5,2,10,10,10,5,5,5,5,6,12,3,1,5,8,5,5,1,1,1,1,1,3,3,3,3,3,10,10,10,4,4,10,10
"37071000037",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37171000001",5,7,2,8,5,5,10,6,5,5,7,4,6,4,12,8,3,9,7,7,12,1,1,13,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37183018-01",7,6,3,7,7,6,11,3,11,8,9,8,2,10,3,5,5,8,2,3,10,10,5,5,5,5,12,3,3,1,5,5,5,5,1,1,1,1,3,3,3,3,3,3,10,10,10,4,4,10,10
"37071000036",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"3714900CG05",5,5,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,13,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37071000035",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37125000DHR",13,12,11,3,8,4,6,7,2,3,10,9,6,12,4,2,2,7,4,10,1,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37131LASKER",3,4,4,4,11,11,7,12,8,12,12,11,3,5,1,11,11,2,5,5,5,8,8,8,12,11,11,11,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37071000034",8,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37081000H28",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,4,4,4,6,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37081000H26",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37081000H25",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37081000H24",10,10,7,10,9,8,9,6,1,1,5,7,8,4,10,10,8,10,3,12,7,4,10,10,7,3,3,13,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37171000009",5,7,2,8,5,5,10,6,5,5,7,4,6,4,12,8,3,9,7,7,12,1,1,13,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"3709700CH-B",8,10,2,8,5,5,12,1,5,5,1,4,6,12,6,9,13,9,12,13,6,1,1,13,6,4,10,9,10,4,4,1,10,10,10,10,10,10,11,11,11,11,13,13,11,11,1,7,7,7,7
"3709700CH-A",8,10,2,8,5,5,12,1,5,5,1,4,6,12,6,9,6,9,12,13,6,1,1,13,6,4,10,9,10,4,4,1,10,10,10,10,10,10,11,11,11,11,13,13,11,11,1,7,7,7,7
"370210055.1",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"370510G2E-2",9,12,11,3,4,1,6,7,2,3,10,12,12,7,4,2,2,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"370130PANTE",3,4,4,4,11,11,7,12,8,11,3,3,3,5,1,11,7,2,8,8,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"370210068.1",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37171000010",2,7,2,8,12,12,10,6,5,5,7,4,6,4,12,8,3,9,7,7,12,1,1,13,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37071000044",5,5,1,5,10,2,4,10,4,7,6,1,4,1,6,6,13,13,12,9,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000043",5,5,1,5,10,2,4,10,4,6,6,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000042",8,5,1,5,10,2,4,10,4,6,6,1,4,1,13,13,9,13,12,13,9,13,6,3,6,4,10,10,10,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000041",5,5,1,5,10,2,5,10,7,7,1,1,4,1,6,6,13,13,12,9,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37147000401",6,4,4,4,11,11,7,12,9,12,3,3,3,5,11,7,11,2,8,8,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37071000040",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37037ESC114",13,12,11,3,4,4,2,2,2,2,2,9,12,7,4,2,2,7,4,10,1,2,10,11,11,2,5,1,11,10,3,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37103000P06",3,4,4,6,1,3,3,12,9,11,3,3,3,3,1,7,7,3,8,8,8,8,3,8,1,12,11,11,2,2,12,2,2,2,2,12,12,2,12,12,12,12,12,12,12,12,12,12,12,12,12
"3710900WP32",8,10,2,5,5,2,5,5,5,7,6,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,10,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37103000P05",3,4,4,4,1,3,3,12,9,11,3,3,3,3,1,7,7,2,8,8,8,8,8,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37103000P04",3,4,4,4,1,3,3,12,9,11,3,3,3,5,1,7,7,2,8,8,8,8,8,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37103000P03",3,4,4,6,1,3,3,12,9,11,3,3,3,3,1,7,7,2,8,8,8,8,3,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37103000P02",3,4,4,4,1,3,3,12,9,11,3,3,3,3,1,7,7,2,8,8,8,8,3,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37065000801",6,4,4,4,11,11,7,12,8,12,12,11,5,5,11,11,11,2,5,5,5,5,8,8,12,11,8,6,6,6,8,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3
"37103000P01",3,4,4,4,1,3,3,12,9,11,3,3,3,3,11,7,7,3,8,8,8,8,3,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37103000P07",3,4,4,4,1,3,3,12,9,11,3,3,3,3,1,7,7,2,8,8,8,8,8,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3706100MAGN",3,6,12,11,1,3,3,11,9,12,11,12,3,2,7,7,7,4,1,11,11,5,3,2,11,2,5,1,11,12,12,2,2,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"371190107.1",11,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"3703100MCRK",3,3,12,6,1,3,7,12,9,11,3,3,11,5,1,7,7,2,8,8,5,8,8,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"3714100CT03",9,3,12,6,1,3,3,11,3,10,11,5,11,2,7,4,4,4,1,11,11,12,12,12,2,1,13,2,8,2,2,12,12,12,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"3707700TYHO",12,9,6,9,7,7,8,8,12,9,2,2,7,8,8,11,3,8,2,3,10,10,5,1,12,11,8,6,6,6,8,6,6,6,6,5,5,3,1,1,8,8,10,10,10,10,10,10,10,4,4
"3716300KFRK",9,6,9,11,6,1,11,7,2,10,11,12,3,2,7,4,4,4,1,11,11,5,3,2,11,2,5,1,11,12,1,4,4,11,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"370810H27-A",10,10,7,10,9,12,9,6,1,1,2,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37071000008",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000007",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000006",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000005",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000004",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000003",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000002",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37071000001",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37119000045",4,8,13,13,13,10,4,10,6,6,6,4,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000044",4,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000043",4,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000042",4,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"3711100NEBO",5,1,1,2,2,13,13,13,13,7,1,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37119000041",5,5,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"370810H27-B",10,10,7,10,9,12,9,6,1,5,2,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37119000040",5,5,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37071000009",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37025003-00",11,13,2,5,10,10,1,1,5,1,5,4,9,13,6,9,13,9,12,13,9,9,9,9,9,6,3,9,10,11,11,11,10,10,10,10,11,8,8,10,11,11,13,13,11,11,1,7,7,7,7
"37119000049",4,8,8,13,13,9,4,10,4,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,9,7,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000048",4,8,8,13,13,10,4,4,6,6,6,9,13,6,2,1,1,11,13,4,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000047",4,8,8,13,13,10,4,4,6,6,6,9,13,6,13,13,9,6,6,9,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37071000011",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,13,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37119000046",4,8,13,13,13,10,4,4,6,6,6,9,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37071000010",5,5,1,5,10,2,5,5,7,7,1,1,4,1,6,6,13,13,12,9,6,13,6,3,6,4,10,10,13,13,7,7,13,9,9,9,9,9,13,13,7,7,7,7,7,7,7,1,1,1,1
"37111GLENWD",1,1,1,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"370630053-2",12,2,6,3,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"370630053-1",12,2,6,9,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"3717900017B",11,8,8,1,8,9,1,4,4,4,4,9,9,13,2,1,1,11,13,4,4,7,7,7,9,7,2,5,12,11,11,11,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"3719909-SOU",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"3717900017A",11,13,8,1,8,9,1,4,4,4,4,9,9,13,2,1,1,11,13,4,4,7,7,7,9,7,2,5,12,11,11,11,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"37119000034",4,8,8,13,13,10,1,4,6,6,6,9,13,6,13,13,9,6,6,4,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000033",4,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000032",4,8,8,13,13,10,4,4,6,6,6,9,13,6,13,13,9,6,6,4,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000031",4,8,13,13,13,10,4,10,6,4,4,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000030",4,8,13,13,13,10,4,10,6,6,6,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37169000017",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,10,7,7,12,1,1,10,7,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37063000054",12,2,6,3,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37169000015",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,10,7,7,12,1,10,10,7,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37169000014",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,10,7,7,12,1,10,10,7,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37169000013",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,9,7,7,12,1,1,10,7,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"3714500FLRI",12,11,6,10,9,8,10,9,12,12,2,10,7,8,8,8,3,1,11,1,1,2,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"37169000012",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,9,7,7,12,1,1,10,7,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37119000039",4,8,13,13,13,9,4,10,6,6,4,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,13,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37169000011",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,9,7,7,12,1,1,13,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37119000038",4,8,8,13,13,9,4,10,4,4,4,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37169000010",2,7,7,12,12,12,10,6,1,5,7,7,8,4,8,8,3,9,7,7,12,1,1,10,3,9,9,9,10,5,10,10,8,8,8,8,10,10,10,4,6,6,6,6,6,9,9,9,9,9,9
"37119000037",4,8,8,13,13,9,4,10,4,4,4,13,13,6,13,13,9,6,6,9,9,9,9,9,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37119000036",4,8,8,1,13,10,4,4,6,6,6,9,13,6,2,1,1,11,13,4,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"371070000SH",6,4,4,11,1,3,3,8,9,11,3,11,3,3,11,7,7,3,8,8,8,8,3,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37119000035",4,8,8,1,13,10,4,4,6,6,6,9,13,6,13,13,9,6,6,9,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"3703300YANC",12,11,10,10,9,8,10,9,10,2,2,10,7,8,8,8,3,1,11,1,1,2,10,10,7,3,1,8,5,10,3,3,1,1,5,3,3,4,4,6,4,4,4,4,4,4,3,3,5,5,5
"37081000H12",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"371750000BD",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37081000H11",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"3705100CU02",9,12,11,3,4,1,6,7,3,3,10,12,12,7,4,2,4,7,4,2,2,11,11,11,11,2,5,1,11,12,1,4,4,11,11,4,6,6,6,8,10,10,8,8,8,8,11,11,11,11,11
"37081000H10",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"371070000T2",6,4,4,11,1,3,3,8,9,11,3,11,3,3,11,7,7,3,8,8,8,8,3,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"371070000T1",6,4,4,11,1,3,3,8,9,11,3,11,3,3,7,7,7,3,8,8,8,8,3,8,1,12,11,11,2,2,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37123000MTG",11,13,8,1,8,9,6,4,4,4,4,9,6,12,10,10,8,11,13,4,7,7,7,7,9,7,2,5,12,11,4,1,11,4,4,11,11,8,8,10,1,1,1,1,1,1,8,13,13,13,13
"37037NWM117",13,12,11,3,6,4,2,2,2,2,8,8,10,11,5,3,2,7,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37081000H18",10,10,7,10,9,12,9,6,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37081000H17",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"3708700000P",1,1,5,2,2,13,13,13,13,13,13,6,1,9,9,12,12,12,9,6,13,6,13,6,10,10,4,4,9,9,9,9,7,7,7,7,7,7,7,7,9,9,9,9,9,6,6,6,6,6,6
"37081000H16",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"371070000SW",6,4,4,11,1,3,3,8,9,11,3,11,3,3,11,7,7,3,8,8,8,8,3,8,1,12,11,11,2,8,12,2,2,2,2,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"37081000H15",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37119000067",4,8,8,1,13,10,4,4,4,6,6,9,13,13,2,1,1,11,13,4,9,7,7,7,13,13,2,5,7,7,13,13,9,4,4,11,11,8,8,10,1,1,1,1,1,1,8,8,8,8,8
"37081000H14",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37119000066",4,8,8,1,13,10,1,4,6,6,6,9,13,6,13,13,9,6,6,4,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37063000048",12,2,6,9,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37081000H13",10,10,7,10,9,12,9,1,1,1,5,7,8,8,10,10,8,10,3,12,7,4,10,10,7,3,1,8,4,5,10,10,10,10,10,10,8,11,11,11,11,11,13,13,11,11,1,7,7,7,7
"37119000065",4,8,8,1,13,10,1,4,6,6,6,9,13,13,2,1,1,11,13,4,9,7,7,7,13,13,2,5,12,11,11,11,11,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37063000047",12,2,6,3,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
"37119000064",4,8,8,1,13,10,1,4,6,6,6,9,13,6,13,13,9,6,6,4,9,7,7,7,13,13,7,7,7,7,13,13,9,13,13,13,13,13,9,9,13,13,11,11,13,13,13,8,8,8,8
"37063000046",12,2,6,9,3,7,2,2,12,9,8,8,10,11,5,3,10,5,10,10,3,3,2,1,8,8,6,3,1,3,6,8,3,3,3,6,4,3,1,1,8,8,10,10,3,3,4,10,10,4,4
