"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000"
"370210019.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37155000039",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37155000038",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37057000088",13,3,2,12,5,12,8,14,14,1,7,10,10,3,4,4,7,7,4,7,3
"37155000037",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37155000036",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37155000035",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"37057000084",13,3,2,12,12,11,11,14,14,1,7,10,10,3,7,6,6,6,6,6,13
"3700700GULL",5,5,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37057000082",13,3,2,12,12,11,11,14,14,1,7,10,10,3,4,4,7,7,4,7,7
"3719300115A",3,13,4,2,12,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"3704700P02B",6,6,7,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37057000076",13,3,2,5,12,12,8,14,14,1,7,4,4,5,3,4,11,13,13,13,3
"37057000074",13,3,2,12,12,12,8,14,14,1,7,4,4,5,4,4,7,7,4,7,3
"37057000072",13,3,2,12,12,12,8,14,14,1,7,10,4,5,4,4,7,7,4,7,3
"37147001101",1,9,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"370810MON2B",12,12,2,12,5,14,9,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"37057000070",13,3,2,12,12,12,8,14,14,1,7,10,4,5,4,4,7,7,4,7,3
"370810MON2A",12,12,2,12,5,14,9,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"371170000HS",1,9,14,1,1,3,14,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"37183016-09",8,11,9,7,14,1,1,7,9,14,14,11,11,11,12,14,9,12,14,12,12
"37183016-07",8,11,9,7,6,9,1,7,9,14,14,11,11,11,11,14,9,12,14,12,12
"37057000078",13,3,2,5,12,12,8,14,11,7,1,4,10,3,4,4,11,13,13,13,7
"3714500WDSD",12,14,8,8,3,14,14,12,2,9,9,9,14,10,14,11,4,9,9,9,1
"371170000HM",1,9,14,1,1,3,14,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"3704700P01A",6,6,7,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37125000VSS",6,6,7,11,8,6,12,2,3,4,11,1,1,10,11,12,9,4,7,4,4
"3707500WEST",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3714701508B",1,9,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3714701508A",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37037000085",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"37183016-11",8,11,9,7,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"37183016-10",8,11,9,7,6,1,1,7,9,14,14,11,11,11,12,14,1,12,14,12,12
"3718100HTOP",9,1,8,8,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"3715500005A",6,6,7,11,8,8,12,2,3,4,11,1,2,9,2,2,10,2,2,2,2
"371170000GR",1,9,14,1,1,3,14,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"3705500CHCA",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"371170000GN",1,9,14,1,1,3,14,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"370210063.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3700500006A",3,13,4,2,12,5,5,5,13,13,13,10,10,3,7,6,6,6,6,6,13
"37051SL78-3",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371050000D2",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"371050000D1",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"37037000075",12,11,9,3,10,14,6,7,1,11,4,9,7,10,11,12,9,4,7,4,4
"37037000078",12,11,9,3,10,14,6,7,1,11,3,7,1,10,11,12,9,4,7,4,4
"3714701507B",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37065001401",1,1,14,1,1,4,14,4,4,9,9,12,12,12,10,1,12,1,1,1,9
"37099000CAN",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3703300ANDE",12,14,8,8,10,14,14,12,2,11,3,7,1,10,14,11,4,9,9,9,1
"37099000CAS",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"371050000C2",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"371370002OT",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"371050000C1",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"3707700OKHL",11,8,8,8,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"37097000ST5",3,3,12,13,7,5,7,5,10,10,10,13,6,6,6,7,13,11,11,11,11
"37097000ST4",3,3,12,2,7,5,7,14,10,10,10,13,6,6,6,7,13,11,11,11,11
"37097000ST3",3,3,12,2,7,5,7,14,10,10,10,13,6,6,6,7,13,11,11,11,11
"37097000ST2",3,3,12,2,7,5,7,14,10,10,10,13,6,6,6,7,13,11,11,11,11
"37097000ST1",3,3,12,2,7,5,7,14,10,10,10,13,6,6,6,7,13,11,11,11,11
"3713300NM13",7,9,1,9,9,8,4,3,12,12,2,14,9,2,2,9,2,10,10,10,10
"37183005-08",11,11,9,8,6,9,6,7,1,3,4,9,7,14,11,12,9,4,7,4,4
"37183005-07",11,11,9,8,6,9,6,7,1,3,4,9,7,14,11,12,9,4,7,4,4
"37097000ST6",3,3,12,2,7,5,7,14,10,10,10,13,6,6,6,7,13,11,11,11,11
"371190238.1",10,5,5,5,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"3707900WALS",1,7,11,1,14,3,3,1,4,9,12,14,12,1,1,9,14,14,12,14,14
"37083000HOL",9,1,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"371050000E1",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"370550000MH",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"370450MULLS",4,2,12,13,13,2,5,6,5,10,10,13,6,6,6,13,3,3,3,3,6
"37183009-02",9,8,9,7,6,4,1,4,9,14,9,12,14,11,12,14,1,12,14,12,12
"3714100SC13",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37183009-01",9,8,9,8,6,1,1,4,9,14,14,12,14,11,12,14,12,12,14,12,12
"371050000E2",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"3708100H19A",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"37183005-06",11,11,9,7,6,9,6,7,1,3,4,9,7,14,11,12,9,4,7,4,4
"37125000WAB",6,6,7,11,8,6,12,2,3,4,11,7,1,10,11,12,9,4,7,4,4
"37183005-05",11,8,3,8,3,9,6,12,1,3,4,9,7,14,11,12,9,4,7,4,4
"37183005-03",11,11,9,7,6,9,6,7,1,3,4,9,7,14,11,12,9,4,7,4,4
"37183005-01",11,11,9,7,6,9,6,7,1,3,4,9,7,14,11,12,9,4,7,4,4
"37183009-03",9,8,9,7,6,4,1,4,9,14,14,12,14,11,12,14,1,12,14,12,12
"3714701504B",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3714701504A",1,7,14,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3708100H19B",14,12,2,12,5,12,8,9,14,1,7,3,3,7,4,4,7,7,4,7,3
"370830RINGW",9,1,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"37181000EH1",9,1,14,14,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"3719700BNVL",3,13,4,2,12,11,11,14,13,13,13,10,10,3,7,6,6,6,6,6,13
"371170000CR",1,9,14,1,1,3,14,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"3705100CC17",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC16",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC15",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC14",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC13",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000207",4,2,6,6,7,7,7,11,5,6,5,5,8,4,8,7,13,11,11,11,11
"3705100CC12",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000206",4,2,12,6,7,7,7,11,10,6,5,5,8,4,8,7,13,11,11,11,11
"37119000205",10,5,5,5,4,10,2,11,5,6,8,8,8,4,5,5,5,5,5,5,5
"3705100CC10",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000203",10,5,5,5,4,10,2,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000202",4,2,12,6,7,7,7,11,10,6,5,5,8,4,8,7,13,11,11,11,11
"37119000201",10,5,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000200",4,2,6,6,11,2,2,6,8,8,5,5,8,4,8,13,3,11,3,3,6
"3705100CC19",6,6,7,14,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC18",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371010PR31B",8,1,11,14,14,4,1,7,9,3,14,12,11,11,12,14,1,12,14,12,12
"371010PR31A",8,1,11,14,14,4,1,7,9,3,14,12,11,11,12,14,1,12,14,12,12
"37119000209",4,2,6,6,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"37119000208",4,2,12,6,7,7,7,11,10,6,5,5,8,4,8,7,13,11,11,11,11
"3705100LI65",6,6,7,14,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"370830FAUCT",9,1,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"37025008-00",10,3,5,5,7,7,7,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"370210028.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37065000501",1,1,14,1,1,4,14,4,4,9,9,12,12,12,10,1,12,1,1,1,9
"3705100CC06",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC05",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3712700P20A",9,1,14,14,1,4,14,4,7,9,9,12,14,12,10,1,12,1,1,1,9
"3705100CC04",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC03",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"370210015.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3707700WOEL",11,8,8,8,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"37081000OR2",14,12,4,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3705100CC01",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37081000OR1",14,12,4,12,5,12,8,8,2,1,7,3,3,7,4,4,7,7,4,7,3
"3707700CRDM",11,8,8,8,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"3707700CRDL",11,8,8,8,3,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"3705100CC08",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3708500PR32",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC07",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3708500PR31",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000221",10,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000220",10,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37083000HPR",9,1,14,14,1,4,14,4,7,2,9,12,14,12,10,1,12,1,1,1,9
"371050000B2",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"371050000B1",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"37025004-13",13,3,5,5,7,7,11,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"370810000GR",12,12,2,12,5,14,9,9,14,1,7,7,1,7,4,4,7,7,4,7,3
"370130SURBA",1,9,14,1,14,3,3,1,4,2,12,14,12,12,10,9,14,14,12,14,14
"37025004-12",13,3,5,5,7,7,11,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"37119000229",5,10,6,6,11,2,2,6,8,8,5,5,5,8,5,5,5,5,5,5,5
"3705100CC34",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37025004-11",13,3,5,5,7,7,11,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"37119000228",5,10,6,6,11,2,2,6,8,8,5,5,5,8,5,5,5,5,5,5,5
"3705100CC33",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000227",5,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"3705100CC32",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000226",5,10,10,10,11,2,2,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000225",5,10,6,6,11,2,2,6,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000224",4,2,6,6,11,7,2,6,5,6,5,5,8,4,8,13,3,11,3,3,6
"3708500PR25",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3708500PR24",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000222",10,5,5,6,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"3708500PR23",8,1,7,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371290000WB",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3708500PR20",8,1,7,11,8,6,12,2,3,4,3,1,2,9,9,2,10,2,2,2,2
"3714701505B",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"370890000SM",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3714100SP15",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"3714701505A",1,7,11,1,1,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"371870000P2",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"3708500PR29",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371870000P1",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"3708500PR28",8,1,11,11,6,9,6,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3703900GCRK",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3708500PR26",8,1,11,11,14,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"370890000SW",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37115REVERE",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"371510000PR",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"37119000210",10,5,6,6,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"3705100CC27",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371050000A2",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"3705100CC26",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371050000A1",12,6,11,11,8,6,12,7,1,11,3,7,2,9,9,2,10,2,2,2,2
"37025004-03",13,3,5,5,7,7,7,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"3705100CC25",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"3705100CC24",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37025004-01",13,3,5,5,7,7,11,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"37119000218",5,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"371870000P3",1,9,14,1,1,3,3,1,4,2,12,14,14,12,10,1,12,1,1,1,9
"37119000217",5,10,10,10,11,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000216",10,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"3705100CC21",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37119000215",5,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"37119000214",10,5,5,5,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"37119000213",10,5,5,5,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"37045KINGST",4,2,12,13,13,2,5,6,5,10,10,13,6,6,6,13,3,3,3,3,6
"37119000212",10,5,5,5,7,7,2,11,5,6,8,8,8,4,8,13,3,11,3,3,6
"37119000211",10,5,6,5,7,7,2,11,5,6,5,5,8,4,8,13,3,11,3,3,6
"37025004-09",13,3,5,5,7,7,7,11,11,7,1,4,4,5,3,3,11,13,13,13,7
"370890000RR",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37025004-08",13,3,5,5,7,7,7,11,10,6,1,4,4,5,3,3,11,13,13,13,7
"3705100CC29",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"37065001001",1,1,14,1,1,4,14,4,4,9,9,12,12,12,10,1,12,1,1,1,9
"37119000219",10,10,10,10,4,10,10,10,8,8,8,8,5,8,5,5,5,5,5,5,5
"3710900BS26",4,2,6,13,13,2,7,6,5,10,10,13,6,6,6,7,13,3,11,11,11
"3705100CC31",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"370210058.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37173000BC2",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370890000SB",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37173000BC1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370890000SE",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3704300BRAS",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"371510000SE",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"370210006.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37055000WAN",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"37095000OCK",1,9,14,1,1,3,3,1,4,2,12,14,14,1,1,1,12,1,1,1,9
"3700300000M",3,3,12,13,13,5,5,5,10,10,13,13,6,6,6,7,13,11,11,11,11
"371810000CC",9,1,8,8,1,1,14,12,7,9,9,9,14,12,10,1,12,1,1,1,9
"371510000SO",14,11,9,3,12,10,10,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"3700300000W",3,3,12,13,13,5,5,5,10,10,13,13,6,6,6,7,13,11,11,11,11
"3703900HOTH",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3704500KM-S",4,2,12,13,13,2,5,6,5,10,5,5,8,4,8,13,3,3,3,3,6
"3704500KM-N",4,2,12,13,13,2,5,6,5,10,5,5,8,4,8,13,3,3,3,3,6
"3705100G11B",6,6,7,11,8,6,12,2,3,4,11,1,2,9,9,2,10,2,2,2,2
"371510000RN",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"371510000RM",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"37107000PH2",1,7,11,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"37107000PH1",1,7,11,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3701900010B",7,7,1,9,9,8,4,3,12,12,2,2,9,2,2,10,2,10,10,10,10
"37183012-02",11,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37183012-01",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"371110MAR-5",2,4,12,4,2,5,5,5,10,5,6,6,6,13,13,8,8,8,8,8,8
"371110MAR-4",2,4,12,4,2,5,5,5,10,5,6,6,6,13,13,8,8,8,8,8,8
"371110MAR-3",2,4,12,4,2,5,5,5,10,5,6,6,6,13,13,8,8,8,8,8,8
"371110MAR-2",2,4,12,4,2,5,5,5,10,5,6,6,6,13,13,8,8,8,8,8,8
"371110MAR-1",2,4,12,4,2,5,5,5,10,5,6,6,6,13,13,8,8,8,8,8,8
"370130WASH4",1,9,14,1,14,3,3,1,4,2,12,14,12,12,10,9,14,14,12,14,14
"370130WASH2",1,9,14,1,14,3,3,1,4,2,12,14,12,12,10,9,14,14,12,14,14
"370130WASH1",1,9,14,1,14,3,3,1,4,2,12,14,12,12,10,9,14,14,12,14,14
"3713300CR07",7,9,1,9,9,8,3,3,12,12,2,14,12,1,1,9,2,10,10,10,10
"3700300000E",3,3,12,13,13,5,5,5,10,10,13,13,6,6,6,7,13,11,11,11,11
"3708900HV-3",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3708900HV-2",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37125000CAR",6,6,7,11,8,6,12,2,3,11,11,1,1,10,11,12,9,4,7,4,4
"3708900HV-1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37125000CAM",6,6,7,11,8,6,12,2,3,4,11,1,1,10,11,12,9,4,7,4,4
"370210001.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370890000NM",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370910000M2",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"370890000NW",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"370910000M1",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"3707900HOOK",1,7,11,1,14,3,3,1,4,9,12,14,12,1,1,9,14,14,12,14,14
"370210049.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3707900MAUR",1,7,11,1,14,3,3,1,4,9,12,14,12,1,1,9,14,14,12,14,14
"370910000ML",1,9,14,1,1,3,14,4,4,2,12,12,14,12,10,1,12,1,1,1,9
"37179000021",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37081000GIB",12,12,2,12,5,14,9,8,2,11,3,3,3,7,4,4,7,7,4,7,3
"37065000102",1,1,14,1,1,4,14,4,4,9,9,14,12,12,10,1,12,1,1,1,9
"37065000101",1,1,14,1,1,4,14,4,4,9,9,14,12,12,10,1,12,1,1,1,9
"370210036.1",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"3703300MILT",12,14,8,8,10,14,14,12,2,11,3,7,1,10,14,11,4,9,9,9,1
"371510000LC",14,12,2,12,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"37179000027",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"371510000LB",14,11,9,3,12,12,8,14,14,11,3,7,1,10,4,3,7,7,4,7,3
"3710900TA37",4,2,6,13,13,2,7,6,5,6,10,13,6,6,6,7,13,3,11,11,11
"37179000026",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000025",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37179000024",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37067000504",14,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"371150BEECH",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37179000023",5,10,10,10,4,10,10,10,11,7,1,4,4,5,3,3,11,13,13,13,7
"37067000503",13,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"37179000022",5,10,10,10,4,10,10,10,11,7,8,4,4,5,3,3,11,13,13,13,7
"37067000502",13,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"37065000104",1,1,14,1,1,4,14,4,4,9,9,12,12,12,10,1,12,1,1,1,9
"37067000501",14,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"37065000103",1,1,14,1,1,4,14,4,4,9,9,12,12,12,10,1,12,1,1,1,9
"371510000NM",14,11,2,12,12,12,8,14,14,11,3,7,1,10,4,4,7,7,4,7,3
"37183012-09",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37183012-08",11,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37099000GLV",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37183012-07",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"3700300G1G2",3,3,12,13,13,5,5,5,10,10,13,13,6,6,6,7,13,11,11,11,11
"37183012-06",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37183012-05",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37183012-04",8,11,9,7,6,9,6,7,1,3,4,11,11,11,11,12,9,4,7,4,4
"37067000507",14,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"37067000506",13,12,4,2,12,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"3706100CYCK",7,7,1,9,9,8,4,1,7,12,2,2,9,2,9,10,14,14,12,14,14
"370890000RG",2,4,13,4,2,13,13,13,6,5,6,6,13,13,13,8,8,8,8,8,8
"37067000505",13,12,4,2,5,11,11,8,13,13,13,3,3,3,7,6,6,6,6,6,13
"371370001RB",1,9,14,1,14,3,3,1,4,2,12,14,12,1,1,9,14,14,12,14,14
"3706100CHAR",7,7,1,9,9,4,4,1,7,12,2,2,9,2,9,10,14,14,12,14,14
