"GEOID20","iteration_0","iteration_50","iteration_100","iteration_150","iteration_200","iteration_250","iteration_300","iteration_350","iteration_400","iteration_450","iteration_500","iteration_550","iteration_600","iteration_650","iteration_700","iteration_750","iteration_800","iteration_850","iteration_900","iteration_950","iteration_1000","iteration_1050","iteration_1100","iteration_1150","iteration_1200","iteration_1250","iteration_1300","iteration_1350","iteration_1400","iteration_1450","iteration_1500","iteration_1550","iteration_1600","iteration_1650","iteration_1700","iteration_1750","iteration_1800","iteration_1850","iteration_1900","iteration_1950","iteration_2000","iteration_2050","iteration_2100","iteration_2150","iteration_2200","iteration_2250","iteration_2300","iteration_2350","iteration_2400","iteration_2450","iteration_2500","iteration_2550","iteration_2600","iteration_2650","iteration_2700","iteration_2750","iteration_2800","iteration_2850","iteration_2900","iteration_2950","iteration_3000"
"3700300G1G2",9,9,9,6,11,13,8,11,13,12,10,6,12,5,5,5,4,7,5,2,11,11,4,5,13,13,13,13,9,10,13,10,10,6,6,10,6,9,7,7,7,4,2,2,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
"37183012-06",11,8,10,8,7,2,12,7,7,7,3,9,9,10,3,2,8,13,3,8,12,7,9,9,9,9,4,4,4,8,8,1,1,4,1,12,12,12,10,1,1,12,12,12,3,10,10,10,10,12,5,5,5,5,5,5,5,5,5,5,5
"37183012-05",11,8,10,8,7,2,12,7,7,7,3,8,9,10,3,2,8,13,3,8,12,7,9,9,9,9,4,4,4,8,8,1,1,4,1,12,12,12,10,1,1,12,12,12,3,10,10,10,10,12,5,5,5,5,5,5,5,5,5,5,5
"37183012-04",11,8,10,8,7,12,12,7,7,7,3,8,9,10,3,2,8,13,3,8,12,7,9,9,9,9,4,4,4,8,8,1,1,4,1,12,12,12,10,1,1,12,12,12,3,10,10,10,10,12,5,5,5,5,5,5,5,5,5,5,5
"37067000507",4,3,9,3,3,1,5,4,8,8,7,7,2,7,4,12,4,9,9,9,2,13,12,13,13,6,9,12,11,7,6,4,6,8,4,4,13,13,13,3,3,3,3,3,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9
"37067000506",4,3,9,6,4,13,5,4,8,8,5,7,2,7,4,12,4,9,9,9,2,12,12,13,13,6,9,12,11,7,6,4,6,8,4,4,13,13,13,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3706100CYCK",6,7,12,10,10,6,7,9,10,4,2,8,10,8,8,8,13,8,10,3,10,1,10,10,12,12,8,1,1,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"370890000RG",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37067000505",4,3,9,6,4,13,5,4,8,8,5,7,2,7,4,12,4,9,9,9,2,13,12,13,13,6,9,12,11,7,6,4,6,8,4,4,13,13,13,3,3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"371370001RB",7,6,7,2,1,6,7,10,6,4,2,3,3,13,10,7,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"3706100CHAR",6,6,12,10,10,7,7,9,10,4,2,8,10,8,10,8,8,8,10,3,10,1,10,10,12,12,8,1,1,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37179000010",1,4,1,5,6,4,4,1,1,9,11,13,1,2,1,4,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37099000CFK",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37179000018",1,13,1,5,6,4,4,1,1,9,13,13,1,2,1,3,12,7,6,5,5,5,5,12,2,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37011000002",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,13,13,9,10,13,10,10,6,6,10,6,9,6,6,6,4,4,4,4,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000001",2,9,2,4,8,5,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37179000016",1,4,3,5,6,4,4,1,1,9,11,13,1,2,1,4,5,3,6,5,5,9,5,12,2,10,2,10,13,13,2,2,13,10,2,13,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"371870000LM",7,6,7,2,2,10,7,10,2,2,2,3,3,13,10,7,1,1,10,3,1,1,2,1,1,8,1,5,5,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"370890000PV",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37179000015",1,13,1,5,6,4,4,1,1,9,13,13,1,2,1,3,5,3,6,5,5,5,5,12,2,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000014",1,4,1,5,6,4,4,1,1,9,11,13,1,2,1,3,5,7,6,5,5,9,5,12,2,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000013",1,4,3,5,6,4,4,1,1,9,11,5,1,2,1,4,5,7,6,5,5,9,5,12,2,10,2,10,10,9,9,8,13,10,2,13,4,4,7,7,7,7,7,7,7,7,11,11,2,2,11,11,11,11,11,11,11,11,11,11,11
"37179000012",1,4,3,5,6,4,4,13,9,9,11,5,1,2,1,4,5,7,6,5,5,9,5,12,2,10,6,10,10,9,9,8,13,13,10,13,10,6,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11
"370890000PR",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37179000011",3,4,3,5,6,4,4,13,9,6,11,5,1,2,1,4,5,7,6,5,5,9,5,12,2,10,6,9,10,9,9,8,13,13,10,13,10,6,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,2,2,11,11,11,11,11,11
"37143PARKVI",7,6,7,2,2,6,2,6,2,4,2,3,4,9,10,7,1,1,1,1,1,1,2,1,1,8,1,1,3,3,7,7,7,5,5,5,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37011000009",2,9,2,4,8,5,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000008",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000007",2,9,2,4,8,11,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000006",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000005",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37123000BIS",13,4,3,11,4,3,6,5,4,6,7,10,11,4,2,10,5,7,2,5,6,12,5,12,2,10,6,9,10,4,4,3,4,1,3,3,3,3,3,7,7,2,2,3,1,1,1,1,1,1,11,11,11,2,2,11,11,11,11,11,11
"37011000004",2,9,2,4,8,5,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,13,13,9,10,13,10,10,6,6,10,6,9,6,6,6,4,4,4,4,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6
"37179000019",1,13,1,5,6,4,4,1,1,9,11,13,1,2,1,4,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37011000003",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37169001618",10,10,4,3,3,1,5,4,8,8,5,7,2,7,4,12,4,9,9,9,2,13,12,13,13,6,9,12,6,6,3,6,3,3,8,8,5,5,8,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37179000043",1,4,1,5,6,4,4,1,1,9,11,13,1,2,1,4,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,11,11,2,2,2,11,11,2,2,2,2,2,2
"37179000042",1,13,1,5,6,4,4,1,1,9,11,13,1,2,1,3,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000041",1,13,1,1,6,4,4,1,1,9,13,13,1,2,1,3,5,7,6,5,5,9,5,12,2,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000040",1,13,1,5,6,4,4,1,1,9,13,13,1,2,1,3,5,7,6,5,5,5,5,12,2,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"370210023.3",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"370210023.2",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37009000020",10,3,2,4,11,5,1,11,13,12,10,6,12,5,5,5,2,12,9,9,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"370210014.3",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"370210014.2",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"3712700P22A",11,12,7,12,2,10,2,6,2,2,4,4,4,9,8,13,1,1,1,1,1,8,2,1,1,8,1,5,5,3,7,7,7,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,12,10,10,10,10,10,10,10,10,10,10,10,10
"3706100HALL",6,6,6,10,10,7,7,9,10,4,2,8,10,8,10,8,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37179000032",1,4,3,5,6,4,4,13,1,9,11,13,1,11,1,4,3,3,6,5,5,9,5,12,2,10,2,10,13,13,2,2,13,13,10,13,10,6,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000031",1,13,1,5,6,4,4,1,1,9,11,13,1,2,1,3,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37179000030",1,4,1,5,6,4,4,1,1,9,11,13,1,2,1,4,5,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11
"37179000039",1,4,3,5,6,4,4,13,1,9,11,13,1,2,1,4,5,7,6,5,5,9,5,12,2,10,6,10,10,9,9,8,13,10,2,2,10,6,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11
"37179000036",1,4,1,11,6,4,4,1,1,9,11,10,1,2,1,4,5,7,6,5,5,9,5,12,2,10,6,9,13,13,9,8,13,13,10,13,10,6,7,7,7,2,2,2,7,7,11,11,11,11,11,11,11,2,2,11,11,11,11,11,11
"37179000035",1,13,3,5,6,4,4,13,1,9,11,13,1,2,1,4,5,3,6,5,5,9,5,12,2,4,2,10,13,13,2,2,13,10,2,13,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"370910000HV",7,6,7,2,2,10,2,6,2,2,2,3,4,9,10,7,1,1,1,1,1,1,2,1,1,8,1,5,5,3,7,7,7,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,12,10,10,10,10,10,10,10,10,10,10,10,10
"37179000034",1,4,3,5,6,4,4,1,1,9,11,5,1,2,1,4,5,7,6,5,5,9,5,12,2,4,6,9,13,13,9,8,13,10,2,2,4,4,7,7,7,2,2,2,7,7,11,11,11,11,11,11,11,2,2,11,11,11,11,11,11
"37179000033",1,13,1,5,6,4,4,1,1,9,13,13,1,2,1,4,12,7,6,5,5,9,5,12,2,4,2,10,13,13,9,8,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37119000243",1,13,1,1,5,4,13,1,9,1,6,11,1,11,12,3,3,2,12,11,9,5,13,6,5,4,10,2,2,2,10,13,13,10,13,6,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37119000242",9,1,11,4,5,13,13,8,11,1,11,5,5,1,12,11,3,12,5,2,9,12,6,4,6,2,10,2,2,2,10,13,2,2,13,10,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37119000241",8,1,11,4,5,8,13,8,9,1,6,11,5,1,12,11,3,2,6,6,5,12,6,4,5,2,10,2,2,2,10,13,2,2,13,6,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37119000240",1,1,11,4,5,13,13,8,9,1,11,11,5,1,12,11,3,2,5,2,9,12,6,4,5,2,10,2,2,2,10,13,2,2,13,6,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"3714500MTTZ",12,5,8,9,9,9,10,3,2,3,4,4,4,9,13,13,9,11,11,12,13,2,1,2,8,1,12,6,6,6,3,6,3,3,8,8,5,5,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
"3703900PCHT",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"3712700P21A",11,12,7,2,2,10,2,6,2,2,4,4,4,9,8,7,1,1,1,1,1,8,2,1,1,8,1,5,5,3,7,7,7,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,12,10,10,10,10,10,10,10,10,10,10,10,10
"370210054.2",2,2,13,13,8,11,11,12,12,13,12,12,6,6,6,6,6,6,4,4,4,4,11,11,11,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"3709700SH-B",9,9,9,6,13,13,8,8,11,10,10,5,8,7,5,5,4,7,5,6,11,11,4,5,6,13,13,13,9,10,10,10,10,6,6,10,6,9,6,6,6,4,4,4,4,11,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
"37147000301",7,12,7,2,2,10,2,6,2,2,4,4,4,9,8,7,1,1,1,1,1,8,2,1,1,8,1,5,5,3,7,7,7,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,5,5,12,12,12,12,12,12,12,12,12,12,12
"3709700SH-A",9,9,9,6,11,13,8,8,11,10,10,5,8,7,5,5,4,7,5,6,11,11,4,5,6,13,13,13,9,10,10,10,10,6,6,10,6,9,7,7,6,4,4,4,4,11,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
"37011000013",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,13,13,9,10,13,10,10,6,6,10,6,9,6,6,6,4,4,4,4,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37011000012",2,9,2,4,8,11,1,11,13,12,10,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37049000016",7,6,7,2,2,10,7,10,6,4,2,3,3,13,10,8,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37011000011",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,13,13,9,10,13,10,10,6,6,10,6,9,6,6,6,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"37011000010",2,9,2,4,8,5,1,11,13,12,12,6,6,6,6,6,6,6,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37049000011",7,6,7,2,2,10,7,10,6,4,2,3,3,13,10,8,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37183001-09",5,11,6,7,12,12,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,10,10,10,5,5,12,12,12,12,12,12,12,12,12,12,12
"37119000232",1,13,1,5,6,4,4,1,1,9,13,13,1,11,11,3,12,3,12,5,5,5,13,6,4,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37119000231",1,13,1,1,6,4,13,1,1,9,13,11,1,11,11,3,12,3,12,11,9,5,13,6,4,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37183001-07",5,11,6,7,12,12,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,8,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,3,3,12,5,5,12,12,12,12,12,12,12,12,12,12,12
"37119000230",1,13,1,1,5,4,13,1,9,1,6,11,1,11,12,3,3,2,12,11,9,5,13,6,5,4,10,2,2,2,10,13,13,10,13,6,2,2,2,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37183001-06",5,11,6,7,12,12,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,10,10,10,5,12,12,12,12,12,12,12,12,12,12,12,12
"37011000019",2,9,2,4,8,11,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37183001-05",5,11,6,7,12,12,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,10,10,10,5,12,5,5,5,5,5,5,5,5,5,5,5
"37011000018",2,9,2,4,8,5,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37183001-04",5,11,6,7,12,2,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,10,10,10,5,12,5,5,5,5,5,5,5,5,5,5,5
"37011000017",2,9,2,4,8,5,1,11,13,12,12,6,6,6,6,6,2,12,5,2,11,11,4,11,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37183001-03",5,11,5,7,12,12,9,2,7,3,9,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,8,12,1,10,10,10,10,10,10,10,10,10,5,12,5,5,5,5,5,5,5,5,5,5,5
"37011000016",2,9,2,4,8,5,11,11,13,12,10,6,6,6,5,5,2,12,5,2,11,11,4,5,6,13,13,13,9,10,13,10,10,6,6,10,6,9,6,6,6,4,4,4,4,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7
"3713300RL09",7,6,12,10,1,6,7,10,6,4,2,3,3,13,10,8,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37011000015",2,9,2,4,8,5,1,11,13,12,10,6,6,6,6,6,2,12,5,2,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37049000019",7,6,7,10,1,6,7,10,6,4,2,3,3,13,10,7,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"3712700P24A",11,12,7,12,2,10,2,6,2,2,4,4,4,9,8,7,1,1,1,1,1,8,2,1,1,8,1,5,5,3,7,7,7,5,5,5,7,8,5,5,5,5,5,5,5,5,5,5,12,10,10,10,10,10,10,10,10,10,10,10,10
"37011000014",2,9,2,4,8,11,1,11,13,12,10,6,12,5,5,5,2,12,5,2,11,11,4,5,6,13,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7
"37119000239",8,1,11,4,5,8,13,13,9,1,6,11,5,1,12,11,12,3,6,6,5,9,6,4,5,2,10,2,2,2,10,13,2,2,2,6,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37049000017",7,7,7,2,1,10,7,10,6,2,2,3,3,13,10,8,13,8,10,3,10,1,10,10,12,12,8,1,3,1,5,5,12,9,9,7,1,7,12,12,9,9,9,9,9,9,12,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"37037000020",13,8,8,8,7,2,12,7,7,7,3,1,9,3,7,10,9,11,11,7,7,6,3,7,10,1,12,7,12,4,4,3,4,1,1,12,12,12,10,1,1,12,12,12,3,10,10,10,1,1,1,9,9,9,9,9,9,9,9,9,9
"37119000237",8,1,11,5,5,8,4,13,9,9,13,13,5,1,11,11,3,2,6,6,5,9,6,4,5,2,2,2,2,2,10,13,2,2,2,6,2,2,2,2,2,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"37119000236",1,13,1,5,6,4,4,13,1,9,13,13,5,11,11,4,5,3,6,6,5,9,13,4,4,4,2,10,13,13,2,2,13,13,10,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37119000235",8,13,1,5,6,4,4,1,1,9,13,13,1,11,11,11,12,3,6,6,5,5,13,6,4,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37119000234",8,13,1,5,6,4,4,13,1,9,13,13,1,11,11,11,12,3,6,6,5,5,13,6,4,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"37119000233",1,13,1,5,6,4,4,1,1,9,13,13,1,11,11,3,12,3,6,6,5,5,13,6,4,4,2,10,13,13,2,2,13,10,2,2,4,4,4,4,4,7,7,7,2,2,2,2,2,2,2,2,2,11,11,2,2,2,2,2,2
"370450RIPPY",9,9,2,1,13,5,1,8,13,12,6,6,12,5,5,5,2,2,12,2,11,11,4,5,5,2,10,2,2,10,13,10,10,6,6,6,6,9,6,6,6,4,4,4,4,11,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6
"3715700ED-1",12,5,4,3,9,1,5,4,8,8,5,7,2,12,4,1,11,4,7,12,13,2,1,2,13,6,7,6,6,6,3,6,3,3,8,8,5,5,8,13,13,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
"37183001-13",5,11,6,7,12,12,9,2,7,3,9,8,9,10,3,13,7,10,8,10,8,10,8,8,7,3,3,3,1,12,12,12,5,12,12,1,8,1,1,10,10,10,10,10,10,3,3,12,5,5,12,12,12,12,12,12,12,12,12,12,12
"37037000024",13,4,3,11,4,2,12,7,5,5,7,10,7,4,2,10,9,11,11,7,7,6,3,7,10,1,12,7,12,4,4,3,4,1,3,3,3,3,3,8,8,8,3,3,1,1,1,1,1,1,1,9,9,9,9,9,9,9,9,9,9
"37183001-12",5,11,6,7,12,12,9,2,7,3,9,9,9,10,3,2,7,10,8,10,8,10,8,8,7,3,3,3,1,12,12,12,5,12,12,1,8,1,1,10,10,10,10,10,10,3,3,12,5,5,12,12,12,12,12,12,12,12,12,12,12
"37183001-11",5,11,6,7,12,2,9,2,5,3,3,8,9,10,3,2,7,10,8,10,8,10,8,9,7,3,3,3,1,12,12,12,5,12,12,1,7,8,5,5,5,5,5,5,5,5,5,5,5,12,5,5,5,5,5,5,5,5,5,5,5
